pole_id,latitude,longitude,height_ft,has_streetlight,subtype
1378026,47.5522822,-122.3708945,50,Yes,1
1338949,47.6726635,-122.2775907,50,Yes,1
1340278,47.6718538,-122.2753811,19,Yes,1
1359161,47.5344489,-122.3434171,30,Yes,1
1359233,47.5386033,-122.3349200,25,Yes,1
1359255,47.5359201,-122.3371993,35,Yes,1
1338544,47.6699841,-122.2708780,40,Yes,1
1386561,47.6824882,-122.3597188,47,Yes,1
1386586,47.6817487,-122.3583338,60,Yes,1
1344419,47.6945166,-122.3444157,40,Yes,1
1330095,47.6938361,-122.3414177,47,Yes,1
1374516,47.6913142,-122.3443788,40,Yes,1
1344244,47.6960209,-122.3352796,35,Yes,1
1344416,47.6939958,-122.3444083,40,Yes,1
1386619,47.6805175,-122.3595121,35,Yes,1
1361993,47.6796331,-122.3585038,45,Yes,1
1381822,47.6782515,-122.3659087,50,Yes,1
1381890,47.6765262,-122.3625766,45,Yes,1
1386602,47.6777158,-122.3604153,55,Yes,1
1381928,47.6792214,-122.3585012,35,Yes,1
1381943,47.6777176,-122.3564863,35,Yes,1
1381918,47.6777472,-122.3554837,35,Yes,1
1386595,47.6821084,-122.3554318,55,Yes,1
1324170,47.6829359,-122.3121685,999,Yes,1
1324180,47.6797072,-122.3155619,35,Yes,1
1324201,47.6802180,-122.3157557,65,Yes,1
1324133,47.6800540,-122.3173348,55,Yes,1
1324128,47.6788008,-122.3173171,55,Yes,1
1324239,47.6780848,-122.3146840,50,Yes,1
1324117,47.6768912,-122.3213606,45,Yes,1
1324075,47.6758486,-122.3120469,65,Yes,1
1324106,47.6764586,-122.3174646,35,Yes,1
1324251,47.6794146,-122.3149909,50,Yes,1
2495993,47.6769788,-122.3204786,,Yes,1
1324146,47.6829777,-122.3172404,33,Yes,1
2495992,47.6771820,-122.3204762,,Yes,1
1313814,47.5796502,-122.3258065,65,Yes,1
1313822,47.5777509,-122.3251578,40,Yes,1
1313702,47.5778506,-122.3242805,40,Yes,1
1313703,47.5777553,-122.3237132,40,Yes,1
1313910,47.5797158,-122.3272886,33,Yes,1
1365167,47.5823012,-122.3276279,999,Yes,1
1365166,47.5818075,-122.3276321,999,Yes,1
1365165,47.5813453,-122.3276294,999,Yes,1
1313707,47.5778622,-122.3230805,60,Yes,1
1365176,47.5799664,-122.3274080,33,Yes,1
1365177,47.5795827,-122.3276284,33,Yes,1
1365178,47.5791506,-122.3276265,999,Yes,1
1382484,47.6979552,-122.3972684,47,Yes,1
1317911,47.5951035,-122.3134142,60,Yes,1
1399058,47.4790722,-122.3587815,20,Yes,1
1319354,47.5899418,-122.3157209,50,Yes,1
1317612,47.5946132,-122.3171895,40,Yes,1
1319370,47.5944917,-122.3158212,35,Yes,1
1317919,47.5957179,-122.3164553,47,Yes,1
1408271,47.6946556,-122.3833157,50,Yes,1
1411868,47.5171980,-122.3295675,50,Yes,1
1384222,47.5139908,-122.3334800,50,Yes,1
1384161,47.5135755,-122.3340974,50,Yes,1
1384159,47.5127712,-122.3339478,50,Yes,1
1384100,47.5120787,-122.3338311,55,Yes,1
1384156,47.5112512,-122.3336791,45,Yes,1
1384154,47.5104208,-122.3335446,55,Yes,1
1384174,47.5104292,-122.3330417,50,Yes,1
1384173,47.5104423,-122.3324653,50,Yes,1
1384168,47.5120836,-122.3327607,45,Yes,1
1384165,47.5127649,-122.3328721,47,Yes,1
1384220,47.5140042,-122.3325718,47,Yes,1
1384188,47.5152933,-122.3315004,75,Yes,1
1384219,47.5139963,-122.3319570,47,Yes,1
1384218,47.5135350,-122.3319013,45,Yes,1
1384214,47.5121000,-122.3314897,50,Yes,1
1342416,47.5116578,-122.3315067,45,Yes,1
1342410,47.5112586,-122.3313549,50,Yes,1
1384210,47.5104237,-122.3310362,47,Yes,1
1384212,47.5108510,-122.3312076,55,Yes,1
1384216,47.5130383,-122.3309258,50,Yes,1
1384177,47.5145165,-122.3312880,50,Yes,1
1384186,47.5149593,-122.3311874,50,Yes,1
1384184,47.5139704,-122.3304183,45,Yes,1
1342828,47.7175706,-122.3146589,45,Yes,1
1342536,47.7157766,-122.3186997,40,Yes,1
1342535,47.7143775,-122.3192290,50,Yes,1
1342548,47.7169177,-122.3193231,40,Yes,1
1342808,47.7172040,-122.3154243,45,Yes,1
1342545,47.7160887,-122.3179474,35,Yes,1
1342620,47.7193866,-122.3186478,50,Yes,1
1378345,47.5537300,-122.3761365,55,Yes,1
1378141,47.5537278,-122.3756133,55,Yes,1
1378143,47.5537292,-122.3748811,60,Yes,1
1378249,47.5531774,-122.3735143,40,Yes,1
1378229,47.5528444,-122.3735071,50,Yes,1
1378226,47.5524572,-122.3735034,50,Yes,1
1378248,47.5519118,-122.3735281,65,Yes,1
1378137,47.5529806,-122.3748658,30,Yes,1
1378127,47.5518989,-122.3748544,50,Yes,1
1378138,47.5533270,-122.3750315,30,Yes,1
1378129,47.5526961,-122.3750437,30,Yes,1
1378132,47.5519503,-122.3750577,30,Yes,1
1378148,47.5529796,-122.3756151,50,Yes,1
1378136,47.5525926,-122.3756222,50,Yes,1
1378307,47.5524379,-122.3761729,35,Yes,1
1378267,47.5519081,-122.3761673,60,Yes,1
1378195,47.5519083,-122.3756425,60,Yes,1
1378273,47.5515516,-122.3761801,40,Yes,1
1378177,47.5508976,-122.3761874,40,Yes,1
1378185,47.5501971,-122.3756714,60,Yes,1
1378158,47.5501936,-122.3749200,50,Yes,1
1378139,47.5512167,-122.3748764,30,Yes,1
1378166,47.5501893,-122.3743914,55,Yes,1
1378237,47.5504728,-122.3735593,45,Yes,1
1378246,47.5512402,-122.3735455,50,Yes,1
1378228,47.5508561,-122.3735529,50,Yes,1
1378151,47.5491708,-122.3749401,30,Yes,1
1378153,47.5484015,-122.3750917,30,Yes,1
1378174,47.5487283,-122.3751116,30,Yes,1
1378169,47.5493835,-122.3751052,30,Yes,1
1384181,47.5135274,-122.3301897,50,Yes,1
1384048,47.5128112,-122.3298137,50,Yes,1
1384028,47.5119390,-122.3304605,47,Yes,1
1384026,47.5112615,-122.3303372,45,Yes,1
1384044,47.5106998,-122.3287460,50,Yes,1
1384045,47.5111135,-122.3289427,50,Yes,1
1384047,47.5117922,-122.3292887,50,Yes,1
1384281,47.5117798,-122.3288074,35,Yes,1
1384049,47.5121357,-122.3294726,50,Yes,1
1384283,47.5121625,-122.3283077,47,Yes,1
1400841,47.5113096,-122.3254671,45,Yes,1
1400843,47.5109581,-122.3242855,45,Yes,1
1400826,47.5171953,-122.3289034,50,Yes,1
1378281,47.5476615,-122.3762342,40,Yes,1
1400797,47.5171921,-122.3270299,55,Yes,1
1400796,47.5171924,-122.3265213,55,Yes,1
1400794,47.5170473,-122.3258081,50,Yes,1
1400791,47.5170472,-122.3242842,55,Yes,1
1384190,47.5161411,-122.3321016,50,Yes,1
1384189,47.5156670,-122.3317381,50,Yes,1
1384192,47.5172218,-122.3326532,50,Yes,1
1384215,47.5127499,-122.3311738,55,Yes,1
1384199,47.5104185,-122.3301875,50,Yes,1
1400798,47.5171916,-122.3277632,50,Yes,1
1384180,47.5131326,-122.3299774,50,Yes,1
1378036,47.5502168,-122.3714275,65,Yes,1
1378291,47.5466391,-122.3749530,60,Yes,1
1378098,47.5510573,-122.3721829,45,Yes,1
1378090,47.5510547,-122.3708278,55,Yes,1
1378027,47.5518966,-122.3708365,55,Yes,1
1378078,47.5514053,-122.3721707,47,Yes,1
1378097,47.5523262,-122.3721544,47,Yes,1
1378093,47.5527333,-122.3721529,47,Yes,1
1378082,47.5531404,-122.3721450,47,Yes,1
1378028,47.5529970,-122.3708796,50,Yes,1
1378089,47.5533153,-122.3708751,50,Yes,1
1378087,47.5537124,-122.3708359,55,Yes,1
1402223,47.7511980,-122.3286888,40,Yes,1
1402034,47.7486896,-122.3241095,90,Yes,1
1378099,47.5537027,-122.3723889,55,Yes,1
1378275,47.5465473,-122.3762044,60,Yes,1
1378294,47.5469309,-122.3762595,40,Yes,1
1378175,47.5502104,-122.3729511,60,Yes,1
1378110,47.5502245,-122.3723758,60,Yes,1
1378083,47.5502168,-122.3717282,60,Yes,1
1378031,47.5502100,-122.3709108,78,Yes,1
1322515,47.7414968,-122.3397688,50,Yes,1
1322551,47.7465316,-122.3445135,50,Yes,1
1322730,47.7446540,-122.3360133,50,Yes,1
1322548,47.7478520,-122.3347869,55,Yes,1
1378080,47.5537085,-122.3703079,50,Yes,1
1322837,47.7414905,-122.3451535,30,Yes,1
1322839,47.7415022,-122.3448695,55,Yes,1
1378096,47.5537042,-122.3695291,55,Yes,1
1378146,47.5537013,-122.3683974,50,Yes,1
1378081,47.5533299,-122.3695158,40,Yes,1
1378088,47.5526906,-122.3695611,40,Yes,1
1378035,47.5523265,-122.3695388,40,Yes,1
1378030,47.5518969,-122.3702551,65,Yes,1
1378076,47.5518953,-122.3695081,60,Yes,1
1378034,47.5515116,-122.3695115,50,Yes,1
1378220,47.5465176,-122.3667817,35,Yes,1
1378119,47.5501793,-122.3661652,60,Yes,1
1412747,47.4773219,-122.3259341,47,Yes,1
1412667,47.4745313,-122.3285292,40,Yes,1
1314988,47.6485681,-122.3237316,33,Yes,1
1314987,47.6482642,-122.3239691,33,Yes,1
1314641,47.6539238,-122.3242627,55,Yes,1
1302072,47.6248514,-122.3229699,45,Yes,1
1302070,47.6243364,-122.3229778,45,Yes,1
1302095,47.6236844,-122.3229807,50,Yes,1
1302064,47.6234448,-122.3229850,55,Yes,1
1302094,47.6231812,-122.3229856,45,Yes,1
1302100,47.6242318,-122.3220920,60,Yes,1
1302099,47.6240140,-122.3220549,55,Yes,1
1302065,47.6237409,-122.3220599,45,Yes,1
1302067,47.6231793,-122.3220823,50,Yes,1
1302069,47.6231756,-122.3224854,45,Yes,1
1302073,47.6248178,-122.3220424,45,Yes,1
1302074,47.6244699,-122.3220470,55,Yes,1
1302018,47.6248454,-122.3210747,30,Yes,1
1302010,47.6245871,-122.3210702,30,Yes,1
1302017,47.6243503,-122.3210669,30,Yes,1
1302019,47.6241959,-122.3210643,30,Yes,1
1301641,47.6239393,-122.3208099,30,Yes,1
1301642,47.6241611,-122.3208104,30,Yes,1
1301648,47.6242134,-122.3205998,60,Yes,1
1301646,47.6245860,-122.3208179,30,Yes,1
1301645,47.6248373,-122.3208239,30,Yes,1
1301644,47.6250372,-122.3207201,30,Yes,1
1301602,47.6248454,-122.3198137,45,Yes,1
1301615,47.6245088,-122.3198210,50,Yes,1
1301614,47.6236978,-122.3198147,50,Yes,1
1301613,47.6235454,-122.3198121,50,Yes,1
1301623,47.6235325,-122.3189231,47,Yes,1
1301625,47.6239145,-122.3189060,50,Yes,1
1301621,47.6231660,-122.3189365,45,Yes,1
1301297,47.6232089,-122.3208088,30,Yes,1
1301639,47.6233815,-122.3208091,30,Yes,1
1301640,47.6235978,-122.3208042,30,Yes,1
1302013,47.6233680,-122.3210546,30,Yes,1
1302012,47.6232113,-122.3210495,30,Yes,1
1302020,47.6231765,-122.3212224,50,Yes,1
1301622,47.6231585,-122.3185179,65,Yes,1
1301585,47.6233627,-122.3178700,50,Yes,1
1301584,47.6236949,-122.3178614,50,Yes,1
1301588,47.6231571,-122.3170547,50,Yes,1
1301579,47.6242244,-122.3183118,50,Yes,1
1370394,47.4803496,-122.3454862,47,Yes,1
1399069,47.4797188,-122.3537116,20,Yes,1
1301542,47.6242244,-122.3174645,60,Yes,1
1301581,47.6245952,-122.3178498,50,Yes,1
1301545,47.6249412,-122.3166313,50,Yes,1
1301544,47.6245677,-122.3166375,50,Yes,1
1301543,47.6242177,-122.3166235,55,Yes,1
1301599,47.6240054,-122.3166483,50,Yes,1
1301506,47.6242168,-122.3159941,60,Yes,1
1301596,47.6231562,-122.3166334,50,Yes,1
1301595,47.6231516,-122.3162306,50,Yes,1
1301525,47.6231536,-122.3156294,50,Yes,1
1301574,47.6231519,-122.3152447,50,Yes,1
1301502,47.6238211,-122.3156175,50,Yes,1
1301503,47.6242196,-122.3155974,70,Yes,1
1301504,47.6242188,-122.3151463,65,Yes,1
1301528,47.6231486,-122.3145107,50,Yes,1
1301521,47.6234676,-122.3145626,50,Yes,1
1301522,47.6237544,-122.3145615,45,Yes,1
1301523,47.6239986,-122.3145591,50,Yes,1
1301524,47.6242156,-122.3145123,60,Yes,1
1301508,47.6248329,-122.3155991,50,Yes,1
1301509,47.6250528,-122.3155964,45,Yes,1
1301510,47.6249370,-122.3145375,50,Yes,1
1301511,47.6246221,-122.3145454,55,Yes,1
1301565,47.6231378,-122.3131460,47,Yes,1
1301567,47.6234195,-122.3127217,55,Yes,1
1301563,47.6232907,-122.3135664,75,Yes,1
1301561,47.6237455,-122.3136749,35,Yes,1
1301559,47.6240398,-122.3136740,35,Yes,1
1301512,47.6248676,-122.3135414,50,Yes,1
1301518,47.6245295,-122.3135469,47,Yes,1
1401384,47.7751977,-122.3795598,40,Yes,1
1401383,47.7751970,-122.3791144,40,Yes,1
1401382,47.7755900,-122.3791216,40,Yes,1
1401386,47.7755954,-122.3800169,40,Yes,1
1401385,47.7752106,-122.3799903,40,Yes,1
1401296,47.7751957,-122.3822361,40,Yes,1
1401294,47.7751574,-122.3828680,40,Yes,1
1301617,47.6222710,-122.3189375,47,Yes,1
1301618,47.6225578,-122.3189345,47,Yes,1
1301619,47.6227868,-122.3189316,50,Yes,1
1301607,47.6225857,-122.3198443,47,Yes,1
1301608,47.6223145,-122.3198442,47,Yes,1
1301609,47.6220661,-122.3207826,30,Yes,1
1301610,47.6223137,-122.3207861,30,Yes,1
1301407,47.6218728,-122.3208133,30,Yes,1
1301169,47.6220935,-122.3210320,30,Yes,1
1301165,47.6225152,-122.3210381,30,Yes,1
1301142,47.6227704,-122.3210401,30,Yes,1
1301650,47.6230401,-122.3207941,30,Yes,1
1301612,47.6227832,-122.3207925,30,Yes,1
1302520,47.6216937,-122.3210247,30,Yes,1
1301408,47.6216909,-122.3207795,30,Yes,1
1302521,47.6214022,-122.3210181,30,Yes,1
1301300,47.6211530,-122.3207659,30,Yes,1
1302522,47.6211565,-122.3210164,30,Yes,1
1301147,47.6228218,-122.3220761,50,Yes,1
1301146,47.6224963,-122.3220809,45,Yes,1
1302518,47.6219496,-122.3214986,65,Yes,1
1302517,47.6219494,-122.3220935,65,Yes,1
1302516,47.6219558,-122.3225108,60,Yes,1
1302515,47.6219544,-122.3230048,50,Yes,1
1301138,47.6229061,-122.3230016,45,Yes,1
1302555,47.6210905,-122.3234462,50,Yes,1
1302580,47.6216465,-122.3230215,45,Yes,1
1302553,47.6214131,-122.3230201,45,Yes,1
1302581,47.6211179,-122.3220034,30,Yes,1
1320544,47.6842245,-122.3245318,45,Yes,1
1320543,47.6842305,-122.3250700,45,Yes,1
1320549,47.6836108,-122.3252409,47,Yes,1
1320612,47.6835998,-122.3243155,47,Yes,1
1320614,47.6836003,-122.3234060,50,Yes,1
1318158,47.6831871,-122.3230028,40,Yes,1
1318160,47.6832048,-122.3237313,40,Yes,1
1320513,47.6869532,-122.3328555,40,Yes,1
1318468,47.6869634,-122.3332356,50,Yes,1
1318467,47.6867471,-122.3331319,40,Yes,1
1318469,47.6869702,-122.3336957,50,Yes,1
1318466,47.6864065,-122.3331271,45,Yes,1
1318462,47.6857556,-122.3331097,47,Yes,1
1318463,47.6859524,-122.3335289,47,Yes,1
1318492,47.6861005,-122.3323862,47,Yes,1
1318474,47.6887007,-122.3326417,47,Yes,1
1318473,47.6884055,-122.3332387,50,Yes,1
1318472,47.6880719,-122.3332451,50,Yes,1
1318470,47.6873184,-122.3332362,50,Yes,1
1318477,47.6893958,-122.3332579,50,Yes,1
1318478,47.6897237,-122.3332648,50,Yes,1
1401411,47.7749211,-122.3836355,40,Yes,1
1401407,47.7742050,-122.3828394,45,Yes,1
1401439,47.7742547,-122.3801608,47,Yes,1
1401251,47.7745930,-122.3801936,40,Yes,1
1401239,47.7742641,-122.3774142,50,Yes,1
1401442,47.7742253,-122.3784915,35,Yes,1
1401444,47.7742269,-122.3778875,47,Yes,1
1401240,47.7747201,-122.3774363,45,Yes,1
1401238,47.7738840,-122.3774051,50,Yes,1
1401437,47.7735934,-122.3785651,45,Yes,1
1401435,47.7736157,-122.3799255,45,Yes,1
1401257,47.7730658,-122.3813144,40,Yes,1
1401256,47.7735745,-122.3813260,45,Yes,1
1401405,47.7738518,-122.3828355,40,Yes,1
1411501,47.7738372,-122.3834088,50,Yes,1
1411505,47.7734979,-122.3839088,35,Yes,1
1401402,47.7731309,-122.3828118,45,Yes,1
1401471,47.7714146,-122.3846811,35,Yes,1
1401199,47.7738622,-122.3846052,40,Yes,1
1401197,47.7738495,-122.3856371,45,Yes,1
1401188,47.7732958,-122.3857970,40,Yes,1
1401187,47.7729594,-122.3864185,40,Yes,1
1401192,47.7733913,-122.3873416,40,Yes,1
1401194,47.7738626,-122.3874769,45,Yes,1
1401183,47.7725278,-122.3871176,45,Yes,1
1401182,47.7725215,-122.3864247,45,Yes,1
1401181,47.7721579,-122.3864603,47,Yes,1
1309023,47.6612840,-122.3285857,35,Yes,1
1301520,47.6242132,-122.3139988,65,Yes,1
1301569,47.6240243,-122.3127150,50,Yes,1
1301570,47.6246146,-122.3126968,50,Yes,1
1381662,47.6773364,-122.3525624,47,Yes,1
1381596,47.6787562,-122.3480297,47,Yes,1
1381601,47.6783841,-122.3500509,50,Yes,1
1381703,47.6784709,-122.3551980,30,Yes,1
1401456,47.7755782,-122.3846616,40,Yes,1
1401459,47.7761224,-122.3841095,40,Yes,1
1401289,47.7760215,-122.3820760,47,Yes,1
1401291,47.7760064,-122.3808592,40,Yes,1
1401388,47.7760775,-122.3800349,40,Yes,1
1381565,47.6802542,-122.3477730,47,Yes,1
1381536,47.6808259,-122.3455360,50,Yes,1
1362975,47.6824478,-122.3454212,45,Yes,1
1401242,47.7756484,-122.3774694,50,Yes,1
1401241,47.7751780,-122.3774504,45,Yes,1
1362774,47.6810101,-122.3542571,47,Yes,1
1381534,47.6803899,-122.3453408,35,Yes,1
1362674,47.6817505,-122.3504958,50,Yes,1
1362667,47.6832448,-122.3549258,55,Yes,1
1381505,47.6796218,-122.3531662,47,Yes,1
1301557,47.6227357,-122.3127293,50,Yes,1
1301556,47.6220147,-122.3127448,65,Yes,1
1301547,47.6219901,-122.3131947,65,Yes,1
1301531,47.6223198,-122.3145808,45,Yes,1
1301529,47.6228779,-122.3145662,45,Yes,1
1301788,47.6222591,-122.3156335,45,Yes,1
1338956,47.6758450,-122.2821007,50,Yes,1
1338955,47.6758462,-122.2815555,65,Yes,1
1338954,47.6758481,-122.2811914,60,Yes,1
1341111,47.6766200,-122.2808183,47,Yes,1
1341127,47.6761574,-122.2807981,47,Yes,1
1338953,47.6758470,-122.2807549,60,Yes,1
1338952,47.6758480,-122.2802077,60,Yes,1
1338951,47.6758457,-122.2796543,65,Yes,1
1341007,47.6761098,-122.2796234,50,Yes,1
1341039,47.6776969,-122.2902399,999,Yes,1
1301592,47.6222662,-122.3166729,50,Yes,1
1301593,47.6225363,-122.3166724,50,Yes,1
1301594,47.6228497,-122.3166696,50,Yes,1
1338550,47.6702664,-122.2688673,47,Yes,1
1409715,47.6553494,-122.3475673,35,Yes,1
1409638,47.6588965,-122.3515567,50,Yes,1
1409628,47.6581593,-122.3510943,50,Yes,1
1409795,47.6567270,-122.3533169,45,Yes,1
1409817,47.6542074,-122.3543833,55,Yes,1
1409940,47.6554654,-122.3500418,50,Yes,1
1409632,47.6569737,-122.3511757,50,Yes,1
1409733,47.6592896,-122.3482300,50,Yes,1
1409594,47.6581113,-122.3466353,45,Yes,1
1328406,47.5412449,-122.3832649,17,Yes,1
1328422,47.5408328,-122.3831417,17,Yes,1
1328405,47.5404234,-122.3831460,17,Yes,1
1328416,47.5400970,-122.3818546,17,Yes,1
1328323,47.5399575,-122.3828246,19,Yes,1
1328404,47.5401018,-122.3832562,17,Yes,1
1328421,47.5401662,-122.3836633,17,Yes,1
1328444,47.5395399,-122.3837078,50,Yes,1
1345394,47.5396664,-122.3817945,17,Yes,1
1345287,47.5396607,-122.3812495,17,Yes,1
1345393,47.5396493,-122.3806606,17,Yes,1
1345178,47.5393265,-122.3802424,45,Yes,1
1345298,47.5403886,-122.3804670,17,Yes,1
1345391,47.5407347,-122.3808906,19,Yes,1
1345290,47.5409429,-122.3813664,17,Yes,1
1345392,47.5408487,-122.3805395,17,Yes,1
1345280,47.5412468,-122.3805327,17,Yes,1
1345395,47.5416200,-122.3799167,45,Yes,1
1345278,47.5431927,-122.3804927,17,Yes,1
1345288,47.5428339,-122.3804964,17,Yes,1
1345295,47.5424103,-122.3805107,17,Yes,1
1345199,47.5441454,-122.3804517,45,Yes,1
1345081,47.5435905,-122.3806228,55,Yes,1
1345495,47.5448113,-122.3798653,50,Yes,1
1345483,47.5448260,-122.3803457,40,Yes,1
1345098,47.5458055,-122.3792020,35,Yes,1
1345464,47.5462914,-122.3784655,50,Yes,1
1400675,47.5030550,-122.3153672,60,Yes,1
1345468,47.5454508,-122.3776950,40,Yes,1
1345457,47.5447814,-122.3785068,50,Yes,1
1345471,47.5447919,-122.3790178,35,Yes,1
1345473,47.5447713,-122.3779105,50,Yes,1
1345460,47.5441264,-122.3792452,35,Yes,1
1345094,47.5414241,-122.3785758,45,Yes,1
1345276,47.5419674,-122.3792871,40,Yes,1
1345469,47.5406473,-122.3778173,30,Yes,1
1345089,47.5403013,-122.3786045,45,Yes,1
1345086,47.5397220,-122.3786302,45,Yes,1
1345088,47.5395790,-122.3782828,35,Yes,1
1345100,47.5393314,-122.3782817,45,Yes,1
1345196,47.5392816,-122.3769027,47,Yes,1
1345187,47.5393140,-122.3767024,35,Yes,1
1345466,47.5399635,-122.3766820,40,Yes,1
1345291,47.5410147,-122.3793024,35,Yes,1
1345080,47.5412838,-122.3766471,40,Yes,1
1345200,47.5419147,-122.3766299,35,Yes,1
1345090,47.5425840,-122.3766214,35,Yes,1
1345078,47.5432427,-122.3766050,35,Yes,1
1328652,47.5132759,-122.3113737,60,Yes,1
1345458,47.5439207,-122.3765842,35,Yes,1
1345474,47.5439987,-122.3771985,45,Yes,1
1345083,47.5429370,-122.3772345,45,Yes,1
1345181,47.5427906,-122.3766193,33,Yes,1
1345099,47.5431912,-122.3792671,40,Yes,1
1345193,47.5421674,-122.3779341,30,Yes,1
1345454,47.5447541,-122.3767167,55,Yes,1
1345475,47.5447587,-122.3771942,45,Yes,1
1345085,47.5461557,-122.3771084,50,Yes,1
1345465,47.5459191,-122.3765601,40,Yes,1
1328103,47.5449729,-122.3861839,30,Yes,1
1328018,47.5417145,-122.3848556,17,Yes,1
1328446,47.5401890,-122.3871580,14,Yes,1
1345195,47.5410001,-122.3777465,50,Yes,1
1345084,47.5447819,-122.3766080,33,Yes,1
1345292,47.5458156,-122.3804111,40,Yes,1
1413467,47.5451756,-122.3860104,55,Yes,1
1328450,47.5397088,-122.3843726,50,Yes,1
1328414,47.5425461,-122.3818224,17,Yes,1
1345285,47.5400485,-122.3803975,17,Yes,1
1345297,47.5420156,-122.3805129,17,Yes,1
1345082,47.5429689,-122.3785436,50,Yes,1
1345398,47.5396226,-122.3793865,45,Yes,1
1328430,47.5402419,-122.3864771,40,Yes,1
1328319,47.5416145,-122.3818338,17,Yes,1
1345284,47.5410531,-122.3799484,50,Yes,1
1328202,47.5448186,-122.3870529,30,Yes,1
1345176,47.5417619,-122.3785733,50,Yes,1
1314881,47.6490336,-122.3239069,60,Yes,1
1314991,47.6488923,-122.3234857,65,Yes,1
1314989,47.6486445,-122.3236664,35,Yes,1
1314558,47.6488687,-122.3245125,50,Yes,1
1314892,47.6486152,-122.3247110,95,Yes,1
1314586,47.6484335,-122.3248361,50,Yes,1
1314585,47.6478118,-122.3253413,50,Yes,1
1314900,47.6474896,-122.3255667,90,Yes,1
1314878,47.6482789,-122.3236975,65,Yes,1
1314982,47.6475676,-122.3242506,65,Yes,1
1314977,47.6469699,-122.3235127,50,Yes,1
1314985,47.6473561,-122.3246701,35,Yes,1
1314588,47.6469007,-122.3260213,90,Yes,1
1314587,47.6471446,-122.3258281,50,Yes,1
1314990,47.6487711,-122.3236161,40,Yes,1
1328223,47.5430436,-122.3843572,17,Yes,1
1345386,47.5430284,-122.3834307,17,Yes,1
1345192,47.5439759,-122.3817995,55,Yes,1
1345498,47.5438910,-122.3830845,35,Yes,1
1328419,47.5436461,-122.3845397,30,Yes,1
1345482,47.5448500,-122.3812366,50,Yes,1
1345379,47.5448330,-122.3806311,45,Yes,1
1345390,47.5429627,-122.3818251,17,Yes,1
1328401,47.5429184,-122.3822450,17,Yes,1
1345476,47.5429268,-122.3826879,17,Yes,1
1345486,47.5428875,-122.3831197,17,Yes,1
1328413,47.5420520,-122.3831281,17,Yes,1
1328324,47.5416636,-122.3831340,17,Yes,1
1328423,47.5420687,-122.3818298,17,Yes,1
1328403,47.5404558,-122.3818401,17,Yes,1
1328212,47.5441973,-122.3845324,30,Yes,1
1328415,47.5448884,-122.3837617,50,Yes,1
1345477,47.5448858,-122.3833155,40,Yes,1
1328211,47.5460062,-122.3845311,40,Yes,1
1345492,47.5464639,-122.3830802,40,Yes,1
1345494,47.5462683,-122.3831067,41,Yes,1
1345382,47.5458254,-122.3811962,47,Yes,1
1345490,47.5459906,-122.3819486,50,Yes,1
1345383,47.5453336,-122.3819605,55,Yes,1
1345385,47.5456755,-122.3830732,40,Yes,1
1345376,47.5451448,-122.3812137,47,Yes,1
1345484,47.5448831,-122.3830289,55,Yes,1
1345500,47.5448716,-122.3819684,55,Yes,1
1345481,47.5448627,-122.3817066,35,Yes,1
1345389,47.5441582,-122.3812337,45,Yes,1
1328318,47.5408835,-122.3818380,17,Yes,1
1328402,47.5411671,-122.3818344,17,Yes,1
1388548,47.5652123,-122.3760878,33,Yes,1
1365204,47.5636007,-122.3760094,14,Yes,1
1315818,47.6594825,-122.3290672,50,Yes,1
1315706,47.6593519,-122.3301185,47,Yes,1
1315705,47.6596721,-122.3301174,50,Yes,1
1315703,47.6603320,-122.3300977,50,Yes,1
1315701,47.6606501,-122.3301020,50,Yes,1
1315825,47.6609981,-122.3301030,47,Yes,1
1309013,47.6612898,-122.3291918,35,Yes,1
1315823,47.6611738,-122.3290409,30,Yes,1
1315822,47.6608657,-122.3290532,50,Yes,1
1315821,47.6605229,-122.3290597,50,Yes,1
1315702,47.6603344,-122.3305077,35,Yes,1
1309016,47.6612933,-122.3308533,35,Yes,1
1309421,47.6597487,-122.3313124,45,Yes,1
1309126,47.6589246,-122.3278221,55,Yes,1
1315616,47.6589113,-122.3273677,50,Yes,1
1309059,47.6589053,-122.3262993,55,Yes,1
1309058,47.6592061,-122.3262843,50,Yes,1
1309057,47.6594643,-122.3262790,50,Yes,1
1309056,47.6598217,-122.3262784,50,Yes,1
